,domain,path,label,length,url_length,redirection,character_@,dots_in_host_name,dots_in_path,keyword,hyphen
2112,peeperstv.com,celebs/2230/renerusso,good,35,0,0,0,0,0,0,0
2113,geoisra.co.il,wp-content/themes/remax/,bad,38,0,0,0,0,0,0,0
2114,youtube.com,watch?v=5S-JsNoiN9Q,good,31,0,0,0,0,0,0,0
2115,showtimedanceshoes.com,champions/press.htm,good,42,0,0,0,0,0,0,0
2116,english.turkcebilgi.com,Oakland+Tribune,good,39,0,0,0,0,0,0,0
2117,stubhub.com,midland-theatre-event-tickets/,good,42,0,0,0,0,0,0,0
2118,jasonballmusic.com,,good,19,0,0,0,0,0,0,0
2119,mylife.com,c-231415133,good,22,0,0,0,0,0,0,0
2120,www.qinxin.cn,images/index.htm?ref=hulyfcrus.battle.net/d3/en/index,bad,67,1,0,0,0,1,0,0
2121,rootsweb.ancestry.com,~ohwarren/Beers/beersmain.htm,good,51,2,0,0,0,0,0,0
2122,192.com,atoz/people/abbott/dorothy/,good,35,0,0,0,0,0,0,0
2123,stanthony-dubuque.org,resources/library.html,good,44,0,0,0,0,0,0,0
2124,tvbponet.com,,good,13,0,0,0,0,0,0,0
2125,celebritywonder.ugo.com,html/mayaford.html,good,42,0,0,0,0,0,0,0
2126,sv-sportscars.nl,02bjJBHDs,bad,26,0,0,0,0,0,0,0
2127,animeseason.com,,good,16,0,0,0,0,0,0,0
2128,damp.extremetanningofsarasota.com,qbukntydbx\nwww.lavoro24.it/firenze/addetta_alle_pulizie-55061.html,bad,101,1,0,0,0,1,0,0
2129,facebook.com,pages/Disabled-American-Veterans-Chapter40-Allen-County-Indiana/149625078401283,good,92,1,0,0,0,0,0,0
2130,aerobushentertainment.com,,good,26,0,0,0,0,0,0,0
2131,www.jourrapid.com,,bad,18,0,0,0,0,0,0,0
2132,lehighvalleylive.com,phillipsburg/index.ssf/2011/05/local_level_officials_business.html,good,87,1,0,0,0,0,0,0
2133,linkedin.com,pub/dir/anne/stratton,good,34,0,0,0,0,0,0,0
2134,baseballcardshopper.com,Topps_Bowman_Fleer_Donruss/baseball_cards_list.aspx?issueid=24,good,86,1,0,0,0,0,0,0
2135,bet4good.org,afdIJGY8766gyu,bad,27,0,0,0,0,0,0,0
2136,swapalop.com,meteomedia.com,good,27,0,0,0,0,0,0,0
2137,nme.com,news/hot-hot-heat/30529,good,31,0,0,0,0,0,0,0
2138,zugzwang.me,3,bad,13,0,0,0,0,0,0,0
2139,jeetheer.com,culture/ong.htm,good,28,0,0,0,0,0,0,0
2140,dressingvintage.com,vintage-womens/dresses-and-suits/cocktail-party/3558-stephan-schrader-1960s-deadstock-vintage-dress-purple.html,good,131,1,0,0,0,0,0,0
2141,weblogs.clarin.com,futbolruso/archives/2008/12/boca_es_el_dueno_del_apertura.html,good,81,1,0,0,0,0,0,0
2142,dlatibii.fm.interia.pl,tibia_home.htm,bad,37,0,0,0,0,0,0,0
2143,uk.ask.com,wiki/Charles-Fran%C3%A7ois_Dupuis,good,44,0,0,0,0,0,0,0
2144,davidwassell.com,,good,17,0,0,0,0,0,0,0
2145,teamshelby.com,forums/index.php?/topic/33841-who-was-born-in-1959/,good,66,1,0,0,0,0,0,0
2146,411.ca,business/profile/3956892/?lang=en,good,40,0,0,0,0,0,0,0
2147,www.jes.or.jp,eng/,good,18,0,0,0,0,0,0,0
2148,imdb.com,name/nm0236025/,good,24,0,0,0,0,0,0,0
2149,roadstercrew-nw.homepage.t-online.de,87b3ff3rc,bad,46,2,0,0,0,0,0,1
2150,bertandernies.com,music.htm,good,27,0,0,0,0,0,0,0
2151,chiefscommand.com,,good,18,0,0,0,0,0,0,0
2152,www.networkworld.com,newsletters/nsm/0920nm2.html,good,49,2,0,0,0,0,0,0
2153,finance.yahoo.com,news/Legendary-NHL-Alumni-Mark-cnw-806734493.html,good,67,1,0,0,0,0,0,0
2154,hothousepizza.com,wp-includes/widgets/www/,bad,42,0,0,0,0,0,0,0
2155,jocumfdpwuaasu.info,linuxsucks.php,bad,34,0,0,0,0,0,0,0
2156,archive.org,stream/baycompanyhud00brycrich/baycompanyhud00brycrich_djvu.txt,good,75,1,0,0,0,0,0,0
2157,actionscript-toolbox.com,quotes/author/Elizabeth-Cady-Stanton.html,good,66,1,0,0,0,0,0,0
2158,canadiens.nhl.com,club/player.htm?id=8448464,good,44,0,0,0,0,0,0,0
2159,tnsoccer.org,TSSA_State_Championships/Division_2.htm,good,52,2,0,0,0,0,0,0
2160,youtube.com,watch?v=BZOiC7Dso3o,good,31,0,0,0,0,0,0,0
2161,imdb.com,name/nm0376383/,good,24,0,0,0,0,0,0,0
2162,dewatrading.com,components/com_contact/views/contact/tmpl/host/,bad,63,2,0,0,0,0,0,0
2163,www.acqg.info,page/vote.php?pid=37,bad,34,0,0,0,0,0,0,0
2164,amazon.com,Tongues-Untied-Marlon-Riggs/dp/B00114XLZA,good,52,2,0,0,0,0,0,0
2165,www.gulfcoastblindandshutter.com,shop/lib/api/paypals/secure-code6/home/09584303031ae92b74c40103d441d883/,bad,105,1,0,0,0,0,1,0
2166,imdb.com,title/tt0151568/,good,25,0,0,0,0,0,0,0
2167,www.globaltrade.allcx.com,chandra/globalpage.html,bad,49,2,0,0,0,0,0,0
2168,trueknowledge.com,q/what_nationality_is_tony_pajaczkowski,good,57,2,0,0,0,0,0,0
2169,qrdobtle.pw,checkupdate,bad,23,0,0,0,0,0,0,0
2170,roadrunnerrepair.com,in/inn/contactform.php,bad,43,0,0,0,0,0,0,0
2171,morgancole.com,,good,15,0,0,0,0,0,0,0
2172,isbi.com,viewschool.asp?school=7842-Ecole_Secondaire_Andre-Laurendeau,good,69,1,0,0,0,0,0,0
2173,www.vbacreation.fr,includes/Archive/Connect/SignOn.php,bad,54,2,0,0,0,0,0,0
2174,www.habbofullcreditosgratis.blogspot.com,,bad,41,0,0,0,0,0,0,0
2175,circuitnet.com,articles/article_79329.shtml,good,43,0,0,0,0,0,0,0
2176,performanceflyrods.com,,good,23,0,0,0,0,0,0,0
2177,beingnet.org,cache/1http:/accounts.google.com/VA?c=CPmn-fHTvaye2wEQiLHW9djz6sRC&amp;hl=fr,bad,89,1,0,0,0,0,1,0
2178,geometry.net,scientists/luke_yudell.php,good,39,0,0,0,0,0,0,0
2179,www.erikacostruzioni.com,b649uo,bad,31,0,0,0,0,0,0,0
2180,steelerstoday.com,?tag=jacksonville-jaguars,good,43,0,0,0,0,0,0,0
2181,myspace.com,sonja.hansen,good,24,0,0,0,0,0,0,0
2182,en.wikipedia.org,wiki/U.S._Route_131,good,36,0,0,0,0,0,0,0
2183,pgc.com,commonlisp/,good,19,0,0,0,0,0,0,0
2184,en.wikipedia.org,wiki/Category:1907_ships,good,41,0,0,0,0,0,0,0
2185,beat.bodog.eu,sports/ufc-97-results-39640.html,good,46,2,0,0,0,0,0,0
2186,loot.co.za,index/html/index1642.html,good,36,0,0,0,0,0,0,0
2187,legacy.com,NS/Obituary.aspx?pid=150603469,good,41,0,0,0,0,0,0,0
2188,ww2aircraft.net,forum/archive/f-13-p-12.html,good,44,0,0,0,0,0,0,0
2189,panthers.nhl.com,club/schedule.htm,good,34,0,0,0,0,0,0,0
2190,iup.edu,,good,8,0,0,0,0,0,0,0
2191,itunes.apple.com,us/album/pure-country-2-the-gift-original/id418268208,good,70,1,0,0,0,0,0,0
2192,frederic-guerouet.com,Paypal_Virefication/ce169ccd625d819d512eff7c9c744734/webscr.php,bad,85,1,0,0,0,0,0,0
2193,cnacom-organied.rhcloud.com,cnacom.exe,bad,38,0,0,0,0,0,0,0
2194,tributes.com,show/Joan-Whitworth-Archibald-89186191,good,51,2,0,0,0,0,0,0
2195,www.shbzzx.cn,js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;afvvireamp;ssl=0&amp;dest,bad,100,1,0,0,0,1,0,0
2196,cch.ycdsb.ca,About%20Us,good,23,0,0,0,0,0,0,0
2197,genforum.genealogy.com,caldwell/,good,32,0,0,0,0,0,0,0
2198,absoluteastronomy.com,topics/Mark_Lutz_(actor),good,46,2,0,0,0,0,0,0
2199,dl.downf468.com,n/3.0.26.2/6068293/winrarfree.exe=0D=0Ahttp:/dl.softpzivrubajjui.net/n/3.0.26.2/11717749/Winzip.exe=,bad,116,1,0,0,0,1,0,0
2200,wtf-film.com,site/2011/11/02/dead-alive,good,39,0,0,0,0,0,0,0
2201,paypal.com.us.cgi.bin.webscr.cmd.login.submit.patchs.5c1584b4a8b4c2055sdr6a4.5c1584b4a8b4c2055sdr6a4.oarcodavelha.com.br,Uid=98635328030/Uid=15f3a75d6s674/Uid=9863528030,bad,169,1,0,0,1,0,1,0
2202,bce.ca,en/news/releases/comspon/2002/11/20/69546.html,good,53,2,0,0,0,0,0,0
2203,oac.cdlib.org,titles/f.html,good,27,0,0,0,0,0,0,0
2204,groups.yahoo.com,group/Funzug/,good,30,0,0,0,0,0,0,0
2205,pastehtml.com,view/b4awoujk7.html,bad,33,0,0,0,0,0,0,0
2206,japantraveleronline.com,featured/selection/gogo_english/contents/detached.html,good,78,1,0,0,0,0,0,0
2207,www.freewebs.com,stubbylegsproductions/,good,39,0,0,0,0,0,0,0
2208,ratemyteachers.com,consortium-college-preparatory-high-school/109954-s,good,70,1,0,0,0,0,0,0
2209,ft.com,cms/s/2/d4e4cbbc-27af-11e0-a327-00144feab49a.html,good,56,2,0,0,0,0,0,0
2210,paypalsecure.eu,~saasdde/konto/,bad,31,0,0,0,0,0,1,0
2211,en.wikipedia.org,wiki/2011_Stanley_Cup_playoffs,good,47,2,0,0,0,0,0,0
2212,certifiedemployment.com,,good,24,0,0,0,0,0,0,0
2213,icehockey.wikia.com,wiki/National_Hockey_League_All-Star_Game,good,61,2,0,0,0,0,0,0
2214,fccjourney.org,paypal.co.uk.c17d1db50d22aa998bed4a8d7855d5fa16/ffd12b054185e4e1b246b1abc08efb1a/cgi-bin/en/account/login/index3.php?cmd=_login-processing&login_cmd=_login-done&login_access=1322350432,bad,199,1,0,0,0,1,1,0
2215,fansinthestands.com,oakland-CA/oracle-arena/events.html,good,55,2,0,0,0,0,0,0
2216,alumni.umc.edu,,good,15,0,0,0,0,0,0,0
2217,hockeyfights.com,players/4926,good,29,0,0,0,0,0,0,0
2218,icejerseys.com,montreal_canadiens.php,good,37,0,0,0,0,0,0,0
2219,rem-iniscence.blogspot.com,,good,27,0,0,0,0,0,0,0
2220,infocuscreative.net,didt48j,bad,27,0,0,0,0,0,0,0
2221,youtube.com,watch?v=SEVeJs83q6I,good,31,0,0,0,0,0,0,0
2222,danzhang.com,,good,13,0,0,0,0,0,0,0
2223,csposta24.org,None,bad,13,0,0,0,0,0,0,0
2224,news-public.com,index.php/world-news/canada/1412-vancouver-2010-joannie-rochettes-emotional-performance,good,103,1,0,0,0,0,0,0
2225,htemoc-callicum.penisbook.nl,old.opml?agree=&amp;hope=xuwnEC&amp;democratic=ZbuWFp7&amp;settle=&amp;send=tRZg&amp;together=VAVP0PcvK&amp;change=awo-D6V&amp;church=yfK&amp;still=bdj&amp;no=HaWMATr&amp;according=Pt,bad,212,1,0,0,0,0,0,0
2226,twitter.com,QAxADEA,bad,19,0,0,0,0,0,0,0
2227,pitchblackmovie.com,,good,20,0,0,0,0,0,0,0
2228,caturbinagunapersada.com,foto_berita/alibaba/,bad,45,0,0,0,0,0,0,0
2229,votesmart.org,candidate/biography/29356,good,39,0,0,0,0,0,0,0
2230,hour.ca,2009/05/28/life-after-death/,good,36,0,0,0,0,0,0,0
2231,chrisjonesmusic.co.uk,nuyff45d/87tf23w.exe,bad,42,0,0,0,0,0,0,0
2232,zudxvyapbgoejlhrswqmftncki.android-update-60-google.com,,bad,56,2,0,0,0,0,1,1
2233,kraze.pagekite.me,aolupdate.htm,bad,31,0,0,0,0,0,0,0
2234,www.sil.org,computing/fonts/silgreek/,good,37,0,0,0,0,0,0,0
2235,famousamericans.net,honorebeaugrand/,good,36,0,0,0,0,0,0,0
2236,www.arstaelteknik.com,sebbv,bad,27,0,0,0,0,0,0,0
2237,rodonline.typepad.com,rodonline/2011/10/sporno-footballer-jermain-defoe-scores-jumps-into-the-arms-.html,good,104,1,0,0,0,0,0,0
2238,tvcaps.org,,good,11,0,0,0,0,0,0,0
2239,hockeyfights.com,news/102769,good,28,0,0,0,0,0,0,0
2240,gaylife.about.com,od/gaycelebrityprofiles/p/rufuswainwright.htm,good,63,2,0,0,0,0,0,0
2241,www.comercialaranguiz.cl,wp-admin/maint/ben/b5e109ff9190980c11c29508161cd76b/,bad,77,1,0,0,0,0,0,0
2242,diamariscreatejoy.com,update/dropbox/aadeaab7b48475c51aa1cefc48b808e9,bad,69,1,0,0,0,0,0,0
2243,absoluteastronomy.com,topics/Jamie_Gold,good,39,0,0,0,0,0,0,0
2244,spycronicjn.no-ip.org:81,123456.functions,bad,41,0,0,0,0,0,0,0
2245,beliving.com.br,mint/wr/cd/,bad,27,0,0,0,0,0,0,0
2246,dokintanke.ru,gate.php/,bad,23,0,0,0,0,0,0,0
2247,blogs.palmbeachpost.com,gatorbytes/2011/09/29/former-florida-s-will-hill-who-left-a-year-early-signs-with-afls-arizona-rattlers/,good,128,1,0,0,0,0,0,0
2248,koristetun.florencehealthshop.com,civis/viewforum.php?f=65&sid=kz2965a11.1055dj7t6976,bad,85,1,0,0,0,0,0,0
2249,segu93hc.bget.ru,acessando38893/,bad,32,0,0,0,0,0,0,0
2250,scrollingmenu.tripod.com,home.html,good,34,0,0,0,0,0,0,0
2251,archive.org,stream/blackwatchrecord00forbuoft/blackwatchrecord00forbuoft_djvu.txt,good,81,1,0,0,0,0,0,0
2252,audioslave.com,,good,15,0,0,0,0,0,0,0
2253,alexblake.com,ab/brand/pamela-mann.html,good,39,0,0,0,0,0,0,0
2254,new.ca.music.yahoo.com,jean-pierre-ferland/tracks/tes-belle--186280847,good,70,1,0,0,1,0,0,0
2255,patricanz.net,xAcntrlde/webscr_prim.php?cGF0cmljYW56Lm5ldA==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0NDAwOTMyNw,bad,118,1,0,0,0,0,0,0
2256,deophamdealers.auctionsound.com,?l=2&product=13236&product_name=JOHN+WAYNE+EFFANBEE+DOLL+IN+BOX+WITH+WINCHESTER%2C+HAT,good,118,1,0,0,0,0,0,0
2257,ftp.cafeask.com,googledoc89434993458348509login/,bad,48,2,0,0,0,0,1,0
2258,home.comcast.net,~alloy-artifacts/western-auto-supply.html,good,58,2,0,0,0,0,0,0
2259,jamesrmoder.com,,good,16,0,0,0,0,0,0,0
2260,enotes.com,topic/Pontiac_Grand_Prix,good,35,0,0,0,0,0,0,0
2261,hotsmusic.com,artislist.php?&id=l&num=10,good,40,0,0,0,0,0,0,0
2262,facebook.com,pages/Toronto-Just-For-Laughs/187398470404,good,55,2,0,0,0,0,0,0
2263,macroelectric.com,paypal.com/Confirm.htm,bad,40,0,0,0,0,0,1,0
2264,videosurf.com,Celebrities/C,good,27,0,0,0,0,0,0,0
2265,dir.rbcinvestments.com,charlie.orourke,good,38,0,0,0,0,0,0,0
2266,americantowns.com,ar/pickens,good,28,0,0,0,0,0,0,0
2267,ctdrivers.com,,good,14,0,0,0,0,0,0,0
2268,ulmicsulfa.net,fm32yz2,bad,22,0,0,0,0,0,0,0
2269,susty.com,james-hansen-biography-scientist-nasa-global-warming-climate-change-350-parts-per-million/,good,100,1,0,0,0,0,0,0
2270,wiki.answers.com,Q/When_was_the_first_home_computer_invented,good,60,2,0,0,0,0,0,0
2271,pastehtml.com,view/baceqcpkw.html,bad,33,0,0,0,0,0,0,0
2272,cdbaby.com,cd/jkneptune3,good,24,0,0,0,0,0,0,0
2273,celebgalz.com,eve-plumb-maureen-mccormick-mccormick-lesbian-on-plumb-photos/,good,76,1,0,0,0,0,0,0
2274,tradesmartcoin.xyz,k7w8qhi,bad,26,0,0,0,0,0,0,0
2275,pipl.com,directory/name/Wyland/William,good,38,0,0,0,0,0,0,0
2276,charlesfoster.net,,good,18,0,0,0,0,0,0,0
2277,britannica.com,EBchecked/topic/245528/Augustus-Charles-Gregory,good,62,2,0,0,0,0,0,0
2278,9d345009-a-62cb3a1a-s-sites.googlegroups.com,site/stickamcomlogindo/login.html?attachauth=ANoY7cr3Jti34mqH3tWg5lmyi203go4a_pSlArdm6lk8DFS_VwMM0w-oLOpV6WJHAuC4QJfILYgpK5SJLk9vg_so9P3XrHkmx6UaIg8_uY5cpWMqGkpEKDTHKNadX26a5xzG3MZvxbpeE9B2LTDVhmI0N7sQ7Vzz990LsYDmGGesCljTmG0UIhuF3AgZoR8vW569atarmuruElf0fRxBoEZjxGc9I3VjBQ==&amp;attredirects=0,bad,337,1,0,0,0,0,1,1
2279,www.mikeg7hen.talktalk.net,g76gyui,bad,34,0,0,0,0,0,0,0
2280,hizliukash.com,wp-content/plugins/telekom/telekom_deutschland_gmbh,bad,66,1,0,0,0,0,0,0
2281,bearcatsonline.stvincent.edu,?sid=886&gid=16&pgid=252&cid=1036&ecid=1036&crid=0&calpgid=15&calcid=772,good,101,1,0,0,0,0,0,0
2282,secure.runescape.com.dd-login.in,weblogin/loginform.html?mod=www&ssl=0&dest,bad,75,1,0,0,1,0,0,0
2283,ase-supply.com,category_s/177.htm,good,33,0,0,0,0,0,0,0
2284,brokenghost.blogspot.com,,good,25,0,0,0,0,0,0,0
2285,en.wikipedia.org,wiki/Rideau_(company),good,38,0,0,0,0,0,0,0
2286,sorrentovalleypainrelief.com,ky9rk,bad,34,0,0,0,0,0,0,0
2287,www.lrz.de,~bernhard/MoreBBUtil.html,good,36,0,0,0,0,0,0,0
2288,jakefitnessinc.com,,good,19,0,0,0,0,0,0,0
2289,christinaaitchison.com,,good,23,0,0,0,0,0,0,0
2290,flickr.com,photos/tychay/230747255/,good,35,0,0,0,0,0,0,0
2291,apodo.co.kr,gallery/board/table/gallery/onlinevodafoneshop/important_security_update.html,bad,89,1,0,0,0,0,0,0
2292,spoke.com,info/p8asbV8/EnricoFranchini,good,38,0,0,0,0,0,0,0
2293,bdill.buda.org,msg/paypal/0bae1448a0e0c22b2ed2c2c13a147ff9/error_login.html,bad,75,1,0,0,0,0,1,0
2294,dfwcomputerguy.com,joomla/djamel/anaya/hagar/,bad,45,0,0,0,0,0,0,0
2295,rubenmancias.podomatic.com,,good,27,0,0,0,0,0,0,0
2296,rapiderbariyer.com,7832ghd,bad,26,0,0,0,0,0,0,0
2297,ashooooor-001-site1.ftempurl.com,558f3/accueil.php,bad,50,2,0,0,0,0,0,1
2298,samyinayeh.com,login.htm,bad,24,0,0,0,0,0,0,0
2299,texasbeerguide.com,new/,bad,23,0,0,0,0,0,0,0
2300,thefreedictionary.com,book,good,26,0,0,0,0,0,0,0
2301,www.occupymedia.de,wp-content/plugins/.logs/c5c15125666a3423359f90cd1bdeeef3/,bad,77,1,0,0,0,0,0,0
2302,mbabar.org,judgeprofile-robertsleslie.htm,good,41,0,0,0,0,0,0,0
2303,ticketwood.com,venues/Bell-Centre-Tickets/Bell-Centre-Seating-Chart.php,good,71,1,0,0,0,0,0,0
2304,youtube.com,watch?v=QzfL6iKyobU,good,31,0,0,0,0,0,0,0
2305,altiusdirectory.com,Computers/software-companies-list-in-quebec.html,good,68,1,0,0,0,0,0,0
2306,slupt.upt.ro,images/stories/POJEJENA/update/mail.htm?cmd=LOB=RBGLogon,bad,69,1,0,0,0,0,0,0
2307,business.highbeam.com,4341/article-1G1-187562289/all-sudden-m-biker-chick-m-trash-he-ran-other-way-while,good,104,1,0,0,0,0,0,0
2308,www.sapiensman.com,automatic_control/,good,37,0,0,0,0,0,0,0
2309,en.wikipedia.org,wiki/Glendale-Burbank_(Pacific_Electric),good,57,2,0,0,0,0,0,0
2310,iealing.com,consignee/consignee-M1.html,good,39,0,0,0,0,0,0,0
2311,91.201.42.83,information.cgi,bad,28,0,0,0,0,0,0,0
2312,montreal.about.com,b/2011/11/21/star-wars-identities-exhibition-premieres-in-montreal.htm,good,89,1,0,0,0,0,0,0
2313,web.cs.toronto.edu,research/groups/ai.htm,good,41,0,0,0,0,0,0,0
2314,forumjar.com,list/281,good,21,0,0,0,0,0,0,0
2315,espn.go.com,nhl/,good,16,0,0,0,0,0,0,0
2316,butarafta.com,spor/www.remax.com/index.htm,bad,42,0,0,0,0,1,0,0
2317,lingsaledwil.ru,zapoy/gate.php,bad,30,0,0,0,0,0,0,0
2318,www.yahoogame1.com,page/vote.php?pid=37,bad,39,0,0,0,0,0,0,0
2319,91.239.24.58:6892,None,bad,17,0,0,0,0,0,0,0
2320,flags.net,SLVA.htm,good,18,0,0,0,0,0,0,0
2321,sydneydancecompany.com,,good,23,0,0,0,0,0,0,0
2322,teaseeras.com,rss/feed/stream/,bad,30,0,0,0,0,0,0,0
2323,museumca.org,satelite/airport.html,good,34,0,0,0,0,0,0,0
2324,wn.com,Benny_Moten,good,18,0,0,0,0,0,0,0
2325,xmlgraphics.apache.org,fop/,good,27,0,0,0,0,0,0,0
2326,www.thenetprofits.co.uk,coldfusion/faq/,good,39,0,0,0,0,0,0,0
2327,'www.renewcommunities.com,wp-content/upgrade/session=\%7BKR3SI5953036pbc-TLSv1SSLv3-6FKI06485\%7D/index.html',bad,109,1,0,0,0,0,0,0
2328,youtube.com,watch?v=SfS6ectpYFI,good,31,0,0,0,0,0,0,0
2329,daytrippen.com,central-california-beach-camping.html,good,52,2,0,0,0,0,0,0
2330,avian.uga.edu,faculty/zavala.php,good,32,0,0,0,0,0,0,0
2331,nameamoment.com,images/Intro.htm,bad,32,0,0,0,0,0,0,0
2332,wes-scantlin.livejournal.com,,good,29,0,0,0,0,0,0,0
2333,theclassicporn.com,actor/Yves%20Baillat.html?id=intporn,good,55,2,0,0,0,0,0,0
2334,1476236135.xiazaidown.com,cx/160624/6/msvcr120.dll@60_103918<br/>.exe,bad,69,1,0,1,0,0,0,0
2335,docs.google.com,uc?id=0BzHgGW5s4IVvVlRfd1d6d080ZW8,bad,50,2,0,0,0,0,1,0
2336,en.wikipedia.org,wiki/Tim_Hecker,good,32,0,0,0,0,0,0,0
2337,imdb.com,name/nm1569242/,good,24,0,0,0,0,0,0,0
2338,adherents.com,people/pw/John_Wayne.html,good,39,0,0,0,0,0,0,0
2339,emusic.com,album/John-Kander-And-Fred-Ebb-An-Evening-With-John-Kander-And-Fred-Ebb-MP3-Download/10594861.html,good,109,1,0,0,0,0,0,0
2340,qhdwk.com,spub/,bad,15,0,0,0,0,0,0,0
2341,lighthousebd.info,Arts/,bad,23,0,0,0,0,0,0,0
2342,tools.ietf.org,html/rfc191,good,26,0,0,0,0,0,0,0
2343,cooperativefuneraire.ca,obituaries/obitList.asp?Lastname=B,good,58,2,0,0,0,0,0,0
2344,metal-archives.com,reviews/Alice_in_Chains/Dirt/3959/,good,53,2,0,0,0,0,0,0
2345,en-pi.facebook.com,people/Daniel-Claude-Giroux/530135716,good,56,2,0,0,0,0,0,0
2346,partnersinplanning.org,wp-admin/includes/xFactors/partnersinplan-main/yahoo/Yahoo%20Update.html,bad,95,1,0,0,0,0,0,0
2347,associatedcontent.com,article/262754/pet_food_recall_solution_pet_chef_express.html,good,83,1,0,0,0,0,0,0
2348,www.angelfire.com,rpg2/greenvillelarp/,good,38,0,0,0,0,0,0,0
2349,sfgate.com,cgi-bin/article.cgi?f=/c/a/2011/11/21/BA4U1M2BV8.DTL,good,63,2,0,0,0,0,0,0
2350,simple.wikipedia.org,wiki/Royal_Warrant,good,39,0,0,0,0,0,0,0
2351,ioffer.com,si/tod%2527s?price=1,good,31,0,0,0,0,0,0,0
2352,ecuadorenvivo.co,videos/el-meme-que-volvio-loco-a-correa.html,bad,61,2,0,0,0,0,0,0
2353,mademan.com,chickipedia/betty-grable/,good,37,0,0,0,0,0,0,0
2354,ancestors-genealogy.com,vross/5364.html,good,39,0,0,0,0,0,0,0
2355,vinoscalyptra.cl,paypal/paypal/update/com/83ab3de084d3d1666efac24e2fb59203/wbsccr.php?dispatchx85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655a4e1972cc55b7922a2ee7a74b58e8895a4e1972cc55b7922a2ee7a74b58e889&cmd=_processing,bad,237,1,0,0,0,0,1,0
2356,mudirajfamily.com,PPT,bad,21,0,0,0,0,0,0,0
2357,seeklyrics.com,lyrics/Robi-Alys/Besame-Mucho.html,good,49,2,0,0,0,0,0,0
2358,avizora.com,publicaciones/biografias/textos/textos_a/0058_aretino_pietro.htm,good,76,1,0,0,0,0,0,0
2359,cavieuredo.net,87yfhc,bad,21,0,0,0,0,0,0,0
2360,bradtsics.com,zDcntrlde/webscr.php?cmd_=session.start&sdr01=Y2luZGVyZWxsYTY4MkBhcmNvci5kZQ=,bad,91,1,0,0,0,0,0,0
2361,loot.co.za,index/html/index2651.html?referer=www.clickfind.com.au,good,65,1,0,0,0,1,0,0
2362,immigrantships.net,v12/surnamesv12/splcoo_v12.htm,good,49,2,0,0,0,0,0,0
2363,tomshardware.com,forum/48952-39-band-mobile-phone,good,49,2,0,0,0,0,0,0
2364,projectjason.org,forums/index.php?topic=233.0,good,45,0,0,0,0,0,0,0
2365,ama-alliance.com,inddex.html,bad,28,0,0,0,0,0,0,0
2366,nhl.com,ice/news.htm?id=536361,good,30,0,0,0,0,0,0,0
2367,www.prixwalo.ch,tim2.php,bad,24,0,0,0,0,0,0,0
2368,oneclick.indiatimes.com,topic/Mary_Pierce,good,41,0,0,0,0,0,0,0
2369,the-airport-guide.com,search.php?by=country&search=Japan,good,56,2,0,0,0,0,0,1
2370,www.tremplin-belgium.be,wp-admin/includes/index.html,bad,52,2,0,0,0,0,0,0
2371,retoz.biz,saoa/portfolio_zip_0/dropbox/,bad,39,0,0,0,0,0,0,0
2372,imdb.com,name/nm0671108/,good,24,0,0,0,0,0,0,0
2373,ysjmk.com,2NAB/NAB.html,bad,23,0,0,0,0,0,0,0
2374,lakesatcenterra.com,g38f3fg,bad,27,0,0,0,0,0,0,0
2375,panoramio.com,photo/7903009,good,27,0,0,0,0,0,0,0
2376,oursportscentral.com,sports/?t_id=127,good,37,0,0,0,0,0,0,0
2377,lpmxp2084.com,None,bad,13,0,0,0,0,0,0,0
2378,www.fzjyefz.com,images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad,101,1,0,0,0,1,0,0
2379,pipl.com,directory/name/Boisclair/Paul,good,38,0,0,0,0,0,0,0
2380,en.wikipedia.org,wiki/2011_Colorado_Rapids_season,good,49,2,0,0,0,0,0,0
2381,en.wikipedia.org,wiki/Ritesh,good,28,0,0,0,0,0,0,0
2382,allthoroughbred.com,matingplans2004.htm,good,39,0,0,0,0,0,0,0
2383,hockeydb.com,ihdb/stats/leagues/seasons/teams/0006762002.html,good,61,2,0,0,0,0,0,0
2384,www.cse.yorku.ca,~paige/Bon/bon.html,good,36,0,0,0,0,0,0,0
2385,secure.runescape.com.mmus.asia,m=weblogin/loginform.html?mod=www&ssl=0&dest,bad,75,1,0,0,1,0,0,0
2386,article.wn.com,view/2011/11/22/Players_can_enjoy_Cup_week_ambience_Wally_Buono_wont_be/,good,87,1,0,0,0,0,0,0
2387,static.travelingpixelserver.com,banners/ppbanner3.png,bad,53,2,0,0,0,0,0,0
2388,mtlclubs.com,montreal-salsa.php,good,31,0,0,0,0,0,0,0
2389,idahopress.com,news/state/mountain-home-man-dies-in-motorcycle-crash/article_bfb333c7-afdb-512b-b5b8-d5118e9030e1.html,good,118,1,0,0,0,0,0,0
2390,woodsappraisal.com,,good,19,0,0,0,0,0,0,0
2391,albanytoday.org,,good,16,0,0,0,0,0,0,0
2392,thepulp.net,PulpWiki/wikka.php?wakka=BokHannes,good,46,2,0,0,0,0,0,0
